accession,genome_GC,Orthogroup,SCO_GC,monophyletic
GCF_014203595.1,72.03357497951025,OG0002135,67.85009861932939,Yes
GCF_014203595.1,72.03357497951025,OG0002104,67.85009861932939,Yes
GCF_014656075.1,73.21108540302635,OG0002135,67.85009861932939,Yes
GCF_000717725.1,72.92522243817906,OG0002257,67.85063752276868,Yes
GCF_900105395.1,73.62599978000117,OG0002257,67.85063752276868,Yes
GCF_003977875.1,70.56431913227814,OG0002238,67.85109983079526,Yes
GCF_010548465.1,72.74278538528552,OG0002238,67.85109983079526,Yes
GCF_006539185.1,71.81957138804985,OG0002238,67.85109983079526,Yes
GCF_000009765.2,70.70135127652237,OG0002238,67.85109983079526,Yes
GCF_001270575.1,70.96611250672458,OG0002238,67.85109983079526,Yes
GCF_000725555.1,72.188913415395,OG0002238,67.85109983079526,Yes
GCF_004125245.1,72.01623646813974,OG0002238,67.85109983079526,Yes
GCF_004563805.1,70.89882432261598,OG0002238,67.85109983079526,Yes
GCF_000718015.1,72.97201453063025,OG0002238,67.85109983079526,Yes
GCF_900105265.1,70.13443560225605,OG0002238,67.85109983079526,Yes
GCF_000719505.1,71.07816034179442,OG0002238,67.85109983079526,Yes
GCF_004117935.1,72.60257762172793,OG0002135,67.85361028684471,Yes
GCF_000342125.1,73.26973094131425,OG0002135,67.85361028684471,Yes
GCF_900079415.1,72.67812909669054,OG0002135,67.85361028684471,Yes
GCF_002251155.1,72.71767908392607,OG0002135,67.85361028684471,Yes
GCF_014701095.1,71.43732688304102,OG0002135,67.85361028684471,Yes
GCF_003041235.1,71.45260306774082,OG0002135,67.85361028684471,Yes
GCF_009872555.1,71.5141412527273,OG0002135,67.85361028684471,Yes
GCF_900215595.1,71.29502915331933,OG0002135,67.85361028684471,Yes
GCF_900091315.1,71.26559635628402,OG0002135,67.85361028684471,Yes
GCF_016741855.1,72.07340935087522,OG0002135,67.85361028684471,Yes
GCF_000980885.2,72.20426490137413,OG0002257,67.85388127853881,Yes
GCF_900104815.1,72.37766029823261,OG0002257,67.85388127853881,Yes
GCF_008704995.1,70.87869199791524,OG0002202,67.85714285714286,Yes
GCF_016612545.1,70.2367001807192,OG0002105,67.85714285714286,Yes
GCF_009834145.1,72.15447193033249,OG0002111,67.85714285714286,Yes
GCF_019049285.1,70.47930751060726,OG0002111,67.85714285714286,Yes
GCF_008016805.1,72.17302085848387,OG0002214,67.85714285714286,Yes
GCF_016909575.1,70.65190019407797,OG0002202,67.85714285714286,Yes
GCF_002761895.1,71.05262045970098,OG0002162,67.85714285714286,Yes
GCF_003977875.1,70.56431913227814,OG0002202,67.85714285714286,Yes
GCF_008704715.1,70.99117664090892,OG0002214,67.85714285714286,Yes
GCF_002941025.1,70.87762482786731,OG0002202,67.85714285714286,Yes
GCF_003363195.1,71.92051257710922,OG0002214,67.85714285714286,Yes
GCF_016741855.1,72.07340935087522,OG0002214,67.85714285714286,Yes
GCF_003143935.1,71.26307736231789,OG0002214,67.85714285714286,Yes
GCF_001513975.1,70.90036207915387,OG0002214,67.85714285714286,Yes
GCF_008704655.1,71.95970710448734,OG0002214,67.85714285714286,Yes
GCF_000717025.1,70.72708854584603,OG0002202,67.85714285714286,Yes
GCF_013394065.1,72.07981307532526,OG0002211,67.85714285714286,Yes
GCF_000745345.1,73.55632674347909,OG0002125,67.85714285714286,Yes
GCF_001278075.1,71.54140265935604,OG0002169,67.85714285714286,Yes
GCF_002156055.1,72.09258720874736,OG0002135,67.85714285714286,Yes
GCF_000718635.1,72.39832027893979,OG0002125,67.85714285714286,Yes
GCF_000718155.1,72.71275078444424,OG0002214,67.85714285714286,Yes
GCF_000935185.3,72.3496066608556,OG0002135,67.86069651741293,Yes
GCF_009811635.1,70.73582516176545,OG0002146,67.86324786324786,Yes
GCF_000829715.2,71.10265231925432,OG0002146,67.86324786324786,Yes
GCF_001905905.1,72.52618144735315,OG0002257,67.86372007366482,Yes
GCF_001294345.1,70.63960082111876,OG0002202,67.86427145708582,Yes
GCF_018982965.1,72.23325012721247,OG0002190,67.86570743405275,No
GCF_000719785.1,72.59169735383811,OG0002190,67.86570743405275,Yes
GCF_007828695.1,72.01608180577536,OG0002190,67.86570743405275,Yes
GCF_014648635.1,72.49160528271786,OG0002190,67.86570743405275,Yes
GCF_014650735.1,71.8983588434935,OG0002190,67.86570743405275,Yes
GCF_000718165.1,70.24932893761864,OG0002190,67.86570743405275,Yes
GCF_002939385.1,72.1075480887608,OG0002190,67.86570743405275,No
GCF_002899455.1,72.79880945931232,OG0002190,67.86570743405275,Yes
GCF_000383595.1,71.18922575344534,OG0002190,67.86570743405275,Yes
GCF_018070175.1,72.12096500107661,OG0002190,67.86570743405275,No
GCF_008704715.1,70.99117664090892,OG0002190,67.86570743405275,Yes
GCF_900215595.1,71.29502915331933,OG0002190,67.86570743405275,Yes
GCF_006715925.1,72.26273356333616,OG0002190,67.86570743405275,Yes
GCF_018070205.1,71.9263035883291,OG0002190,67.86570743405275,No
GCF_018128905.1,70.88445976334732,OG0002190,67.86570743405275,Yes
GCF_900079415.1,72.67812909669054,OG0002190,67.86570743405275,Yes
GCF_003977875.1,70.56431913227814,OG0002190,67.86570743405275,Yes
GCF_004364245.1,72.34530652761906,OG0002190,67.86570743405275,No
GCF_014650155.1,71.00454509490565,OG0002190,67.86570743405275,Yes
GCF_000718015.1,72.97201453063025,OG0002222,67.86786786786787,Yes
GCF_009811575.1,71.0800540648297,OG0002263,67.86786786786787,Yes
GCF_000719365.1,71.5883297638565,OG0002263,67.86786786786787,Yes
GCF_016860525.1,72.33021684125379,OG0002222,67.87037037037037,Yes
GCF_013870595.1,71.80728235497138,OG0002222,67.87037037037037,Yes
GCF_000718455.1,71.65156533049444,OG0002257,67.87037037037037,Yes
GCF_000720215.1,71.44995860312143,OG0002104,67.8714859437751,Yes
GCF_016741855.1,72.07340935087522,OG0002202,67.8714859437751,Yes
GCF_006715925.1,72.26273356333616,OG0002202,67.8714859437751,Yes
GCF_014207295.1,71.21943220843367,OG0002104,67.8714859437751,Yes
GCF_014701095.1,71.43732688304102,OG0002180,67.87330316742081,Yes
GCF_004151105.1,70.65754333312321,OG0002119,67.87372330547818,Yes
GCF_003143935.1,71.26307736231789,OG0002181,67.87762906309752,Yes
GCF_009862445.1,72.11866110982085,OG0002181,67.87762906309752,Yes
GCF_016612545.1,70.2367001807192,OG0002181,67.87762906309752,Yes
GCF_018070175.1,72.12096500107661,OG0002242,67.87878787878789,Yes
GCF_003610995.1,71.70149073097517,OG0002135,67.87878787878789,Yes
GCF_009852415.1,72.9708712093927,OG0002242,67.87878787878789,Yes
GCF_000147815.2,70.8763616177782,OG0002139,67.87878787878789,Yes
GCF_014650435.1,71.89684322825536,OG0002242,67.87878787878789,Yes
GCF_008039505.1,70.67954736371634,OG0002104,67.87878787878789,Yes
GCF_016612625.1,70.1687907369231,OG0002223,67.87878787878789,Yes
GCF_019049285.1,70.47930751060726,OG0002223,67.87878787878789,Yes
GCF_000367365.1,69.73288633986101,OG0002223,67.87878787878789,Yes
GCF_000716685.1,71.70645448432758,OG0002223,67.87878787878789,Yes
GCF_001746295.1,70.2789487786098,OG0002223,67.87878787878789,Yes
GCF_001434355.1,71.7243872234859,OG0002223,67.87878787878789,Yes
GCF_004151105.1,70.65754333312321,OG0002104,67.87878787878789,Yes
GCF_000384175.1,71.50009640222602,OG0002104,67.87878787878789,Yes
GCF_002154415.1,72.04658620890199,OG0002211,67.87878787878789,Yes
GCF_000719505.1,71.07816034179442,OG0002104,67.87878787878789,Yes
GCF_900079415.1,72.67812909669054,OG0002242,67.87878787878789,Yes
GCF_018619185.1,71.58550682310738,OG0002135,67.87878787878789,Yes
GCF_002551145.1,71.7512317437235,OG0002223,67.87878787878789,Yes
GCF_017614965.1,70.90619532412342,OG0002223,67.87878787878789,Yes
GCF_014656075.1,73.21108540302635,OG0002169,67.87878787878789,Yes
GCF_003610995.1,71.70149073097517,OG0002223,67.87878787878789,Yes
GCF_900206255.1,70.76447565723471,OG0002104,67.87878787878789,Yes
GCF_004803895.1,70.99426738619486,OG0002223,67.87878787878789,Yes
GCF_016755875.1,71.74767346830949,OG0002223,67.87878787878789,Yes
GCF_003955715.1,70.84778920735614,OG0002223,67.87878787878789,Yes
GCF_003369795.1,71.94694442760859,OG0002242,67.87878787878789,Yes
GCF_003933965.1,70.91051053004985,OG0002223,67.87878787878789,Yes
GCF_000092385.1,70.75458902611386,OG0002181,67.88099574984821,Yes
GCF_000718095.1,70.38786923030266,OG0002214,67.88321167883211,Yes
GCF_019049255.1,71.73554307199355,OG0002189,67.88432267884322,Yes
GCF_001723075.1,70.61759337924663,OG0002180,67.88432267884322,Yes
GCF_002910905.1,71.11775336959565,OG0002090,67.8853046594982,Yes
GCF_014649535.1,70.56218698012687,OG0002090,67.8853046594982,Yes
GCF_014207295.1,71.21943220843367,OG0002090,67.8853046594982,Yes
GCF_014203595.1,72.03357497951025,OG0002090,67.8853046594982,Yes
GCF_002382885.1,71.18790627689877,OG0002090,67.8853046594982,Yes
GCF_000968685.2,71.47187478922336,OG0002090,67.8853046594982,Yes
GCF_003933295.1,71.75785492289239,OG0002090,67.8853046594982,Yes
GCF_008704995.1,70.87869199791524,OG0002090,67.8853046594982,Yes
GCF_000968685.2,71.47187478922336,OG0002162,67.88617886178862,Yes
GCF_008704555.1,72.17223838570469,OG0002202,67.88617886178862,Yes
GCF_014596915.1,71.43221771322186,OG0002146,67.88830715532286,Yes
GCF_001513975.1,70.90036207915387,OG0002146,67.88830715532286,Yes
GCF_013046785.1,72.45340867463028,OG0002146,67.88830715532286,Yes
GCF_900079415.1,72.67812909669054,OG0002146,67.88830715532286,Yes
GCF_018982965.1,72.23325012721247,OG0002146,67.88830715532286,Yes
GCF_001746295.1,70.2789487786098,OG0002189,67.88990825688074,Yes
GCF_014596915.1,71.43221771322186,OG0002189,67.88990825688074,Yes
GCF_000719865.1,73.20297224774073,OG0002156,67.88990825688074,Yes
GCF_000966975.1,72.80446402127654,OG0002222,67.89077212806026,Yes
GCF_003389455.1,70.4648605806529,OG0002202,67.89366053169734,Yes
GCF_003945525.1,71.96136842476199,OG0002202,67.89366053169734,Yes
GCF_000718155.1,72.71275078444424,OG0002146,67.89473684210526,Yes
GCF_000010605.1,72.22740792721306,OG0002146,67.89473684210526,Yes
GCF_003950035.1,73.14116767637857,OG0002146,67.89473684210526,Yes
GCF_003963535.1,70.62993572153285,OG0002115,67.89473684210526,Yes
GCF_002094995.1,72.28798094783069,OG0002146,67.89473684210526,Yes
GCF_000349325.1,70.56941486717699,OG0002115,67.89473684210526,Yes
GCF_004000405.1,71.90012461019978,OG0002146,67.89473684210526,Yes
GCF_000966975.1,72.80446402127654,OG0002146,67.89473684210526,Yes
GCF_018619185.1,71.58550682310738,OG0002146,67.89473684210526,Yes
GCF_008042145.1,72.30933320132617,OG0002146,67.89473684210526,Yes
GCF_014197485.1,72.96627479898616,OG0002109,67.89554531490015,Yes
GCF_000716625.1,73.07199505128393,OG0002109,67.89554531490015,Yes
GCF_000719505.1,71.07816034179442,OG0002180,67.90123456790124,Yes
GCF_000721105.1,70.63587595804425,OG0002180,67.90123456790124,Yes
GCF_017876235.1,72.26190082540705,OG0002189,67.90123456790124,Yes
GCF_004328625.1,71.85854258591137,OG0002203,67.90123456790124,Yes
GCF_009857135.1,71.97548933854759,OG0002122,67.90123456790124,Yes
GCF_000816485.1,70.02343510924956,OG0002169,67.90123456790124,Yes
GCF_007827595.1,71.05276439619249,OG0002122,67.90123456790124,Yes
GCF_017639205.1,71.97513531102362,OG0002257,67.90123456790124,Yes
GCF_000716685.1,71.70645448432758,OG0002189,67.90123456790124,Yes
GCF_001685355.1,71.01042401755045,OG0002122,67.90123456790124,Yes
GCF_014596915.1,71.43221771322186,OG0002180,67.90123456790124,Yes
GCF_016741855.1,72.07340935087522,OG0002180,67.90123456790124,Yes
GCF_000745345.1,73.55632674347909,OG0002167,67.90123456790124,Yes
GCF_006516935.1,71.15204627083791,OG0002180,67.90123456790124,Yes
GCF_001905385.1,72.01671510900026,OG0002134,67.90123456790124,Yes
GCF_018070535.1,71.58984229120159,OG0002134,67.90123456790124,Yes
GCF_001267885.1,72.18785078818404,OG0002134,67.90123456790124,Yes
GCF_000720675.1,72.5811962847692,OG0002257,67.90780141843972,Yes
GCF_002891435.1,70.82800015627384,OG0002202,67.90890269151139,Yes
GCF_000955965.1,71.24131184267277,OG0002202,67.90890269151139,Yes
GCF_014207295.1,71.21943220843367,OG0002202,67.90890269151139,Yes
GCF_900215615.1,71.31857072632036,OG0002202,67.90890269151139,Yes
GCF_000830005.1,71.99364808646747,OG0002169,67.90890269151139,Yes
GCF_000725545.1,71.92949751979599,OG0002169,67.90890269151139,Yes
GCF_008704715.1,70.99117664090892,OG0002188,67.91277258566979,Yes
GCF_008704995.1,70.87869199791524,OG0002188,67.91277258566979,Yes
GCF_008634025.1,72.31519373754067,OG0002188,67.91277258566979,Yes
GCF_008039505.1,70.67954736371634,OG0002188,67.91277258566979,Yes
GCF_007829875.1,72.5290855559092,OG0002188,67.91277258566979,Yes
GCF_008973465.1,72.1608013454021,OG0002188,67.91277258566979,Yes
GCF_003363195.1,71.92051257710922,OG0002188,67.91277258566979,Yes
GCF_002891315.1,71.21444945088618,OG0002188,67.91277258566979,Yes
GCF_002150735.1,71.15070149206248,OG0002188,67.91277258566979,Yes
GCF_001905385.1,72.01671510900026,OG0002188,67.91277258566979,Yes
GCF_001418395.1,72.60487225359155,OG0002188,67.91277258566979,Yes
GCF_000718165.1,70.24932893761864,OG0002188,67.91277258566979,Yes
GCF_000739045.1,71.62854703992213,OG0002188,67.91277258566979,Yes
GCF_004364245.1,72.34530652761906,OG0002188,67.91277258566979,Yes
GCF_002156055.1,72.09258720874736,OG0002188,67.91277258566979,Yes
GCF_000719265.1,72.41642711509591,OG0002188,67.91277258566979,Yes
GCF_014648635.1,72.49160528271786,OG0002188,67.91277258566979,Yes
GCF_018070175.1,72.12096500107661,OG0002188,67.91277258566979,Yes
GCF_000717745.1,71.41159375031481,OG0002221,67.91277258566979,Yes
GCF_000721105.1,70.63587595804425,OG0002109,67.91277258566979,Yes
GCF_000709915.1,71.7720114283777,OG0002188,67.91277258566979,Yes
GCF_000226455.1,71.02442944954693,OG0002188,67.91277258566979,Yes
GCF_014650155.1,71.00454509490565,OG0002109,67.91277258566979,Yes
GCF_013394065.1,72.07981307532526,OG0002188,67.91277258566979,Yes
GCF_009377175.1,71.19898347064205,OG0002109,67.91277258566979,Yes
GCF_001905005.1,71.90923884075247,OG0002146,67.9144385026738,Yes
GCF_009862505.1,71.68408621865674,OG0002257,67.9144385026738,Yes
GCF_000719185.1,72.08319570586902,OG0002146,67.9144385026738,Yes
GCF_003947265.2,73.03047017582355,OG0002146,67.9144385026738,Yes
GCF_000297635.1,72.92147577802726,OG0002146,67.9144385026738,Yes
GCF_000715845.1,71.01373388843392,OG0002146,67.9144385026738,Yes
GCF_018070175.1,72.12096500107661,OG0002134,67.91666666666667,Yes
GCF_010548465.1,72.74278538528552,OG0002134,67.91666666666667,Yes
GCF_006716135.1,72.51435348449981,OG0002134,67.91666666666667,Yes
GCF_000721235.1,72.41546052416992,OG0002134,67.91666666666667,Yes
GCF_014650435.1,71.89684322825536,OG0002134,67.91666666666667,Yes
GCF_014649515.1,72.28029898333222,OG0002134,67.91666666666667,Yes
GCF_016860525.1,72.33021684125379,OG0002134,67.91666666666667,Yes
GCF_002156095.1,71.24939741340447,OG0002134,67.91666666666667,Yes
GCF_900079415.1,72.67812909669054,OG0002134,67.91666666666667,Yes
GCF_018638305.1,72.32694370284175,OG0002134,67.91666666666667,Yes
GCF_008973465.1,72.1608013454021,OG0002134,67.91666666666667,Yes
GCF_014202475.1,71.3761413815067,OG0002211,67.91666666666667,Yes
GCF_000709915.1,71.7720114283777,OG0002134,67.91666666666667,Yes
GCF_000720215.1,71.44995860312143,OG0002211,67.91666666666667,Yes
GCF_008704575.1,71.44011611880775,OG0002134,67.91666666666667,Yes
GCF_000225525.1,72.45765896906404,OG0002134,67.91666666666667,Yes
GCF_014650895.1,73.86841746139201,OG0002125,67.91666666666667,Yes
GCF_002899455.1,72.79880945931232,OG0002134,67.91666666666667,Yes
GCF_007829875.1,72.5290855559092,OG0002134,67.91666666666667,Yes
GCF_000719265.1,72.41642711509591,OG0002251,67.91758646063282,Yes
GCF_000147815.2,70.8763616177782,OG0002257,67.91778373547811,Yes
GCF_006716135.1,72.51435348449981,OG0002180,67.91862284820031,Yes
GCF_007828695.1,72.01608180577536,OG0002180,67.91862284820031,Yes
GCF_003977875.1,70.56431913227814,OG0002180,67.91862284820031,Yes
GCF_003143935.1,71.26307736231789,OG0002180,67.91862284820031,Yes
GCF_002891435.1,70.82800015627384,OG0002180,67.91862284820031,Yes
GCF_001746295.1,70.2789487786098,OG0002180,67.91862284820031,Yes
GCF_001685355.1,71.01042401755045,OG0002180,67.91862284820031,Yes
GCF_001723075.1,70.61759337924663,OG0002109,67.91862284820031,Yes
GCF_004563805.1,70.89882432261598,OG0002109,67.91862284820031,Yes
GCF_001267885.1,72.18785078818404,OG0002180,67.91862284820031,Yes
GCF_000297635.1,72.92147577802726,OG0002186,67.92114695340501,Yes
GCF_004028635.1,70.37668880389512,OG0002257,67.92114695340501,Yes
GCF_000718525.1,73.89174165612695,OG0002222,67.92270531400966,Yes
GCF_000931445.1,72.85908886895231,OG0002134,67.9245283018868,Yes
GCF_000717745.1,71.41159375031481,OG0002122,67.9245283018868,Yes
GCF_000444875.1,72.55081180229493,OG0002211,67.9245283018868,Yes
GCF_000719265.1,72.41642711509591,OG0002162,67.9245283018868,Yes
GCF_017877015.1,72.4550168705122,OG0002134,67.9245283018868,Yes
GCF_014651075.1,71.15373364263675,OG0002211,67.9245283018868,Yes
GCF_006539185.1,71.81957138804985,OG0002134,67.9245283018868,Yes
GCF_017639205.1,71.97513531102362,OG0002110,67.9245283018868,Yes
GCF_003595545.1,70.85004760962612,OG0002211,67.9245283018868,Yes
GCF_001941845.1,72.2958130444768,OG0002110,67.9245283018868,Yes
GCF_016612545.1,70.2367001807192,OG0002277,67.92828685258964,Yes
GCF_004125315.1,71.40638299845043,OG0002081,67.9324894514768,Yes
GCF_900105395.1,73.62599978000117,OG0002081,67.9324894514768,Yes
GCF_001746295.1,70.2789487786098,OG0002162,67.9324894514768,Yes
GCF_000830005.1,71.99364808646747,OG0002134,67.9324894514768,Yes
GCF_000816025.1,71.59873503209333,OG0002263,67.9324894514768,Yes
GCF_000717745.1,71.41159375031481,OG0002081,67.9324894514768,Yes
GCF_001513955.1,70.82976174779763,OG0002162,67.9324894514768,Yes
GCF_014648655.1,69.59433125723383,OG0002081,67.9324894514768,Yes
GCF_000720485.1,71.36500023190627,OG0002081,67.9324894514768,Yes
GCF_900095575.1,71.79502345502753,OG0002081,67.9324894514768,Yes
GCF_003443735.1,70.5852272440746,OG0002277,67.93587174348697,Yes
GCF_000816025.1,71.59873503209333,OG0002156,67.93650793650794,Yes
GCF_001905855.1,72.14158284419638,OG0002156,67.93650793650794,Yes
GCF_003865155.1,72.03283162627643,OG0002156,67.93650793650794,Yes
GCF_015244315.1,72.50697707688116,OG0002083,67.94055201698514,Yes
GCF_007829875.1,72.5290855559092,OG0002083,67.94055201698514,Yes
GCF_006516935.1,71.15204627083791,OG0002083,67.94055201698514,Yes
GCF_000342125.1,73.26973094131425,OG0002083,67.94055201698514,Yes
GCF_003933295.1,71.75785492289239,OG0002202,67.94055201698514,Yes
GCF_000980885.2,72.20426490137413,OG0002083,67.94055201698514,Yes
GCF_000444875.1,72.55081180229493,OG0002083,67.94055201698514,Yes
GCF_003945525.1,71.96136842476199,OG0002083,67.94055201698514,Yes
GCF_001953875.1,72.58388095781491,OG0002083,67.94055201698514,Yes
GCF_004328625.1,71.85854258591137,OG0002083,67.94055201698514,Yes
GCF_003950035.1,73.14116767637857,OG0002083,67.94055201698514,Yes
GCF_000380165.1,72.03496733301846,OG0002083,67.94055201698514,Yes
GCF_000367365.1,69.73288633986101,OG0002162,67.94055201698514,Yes
GCF_014253015.1,73.1471939892551,OG0002083,67.94055201698514,Yes
GCF_004217355.1,71.75752505864055,OG0002134,67.94055201698514,Yes
GCF_014596915.1,71.43221771322186,OG0002162,67.94055201698514,Yes
GCF_900091315.1,71.26559635628402,OG0002162,67.94055201698514,Yes
GCF_009857135.1,71.97548933854759,OG0002083,67.94055201698514,Yes
GCF_014656075.1,73.21108540302635,OG0002134,67.94055201698514,Yes
GCF_000721235.1,72.41546052416992,OG0002083,67.94055201698514,Yes
GCF_000719265.1,72.41642711509591,OG0002083,67.94055201698514,Yes
GCF_014651075.1,71.15373364263675,OG0002181,67.94136392606755,Yes
GCF_001419705.1,72.06462172629973,OG0002181,67.94136392606755,Yes
GCF_001418175.1,71.10698629264331,OG0002181,67.94136392606755,Yes
GCF_016612625.1,70.1687907369231,OG0002181,67.94136392606755,Yes
GCF_000716675.1,72.17590141370484,OG0002181,67.94136392606755,Yes
GCF_016741855.1,72.07340935087522,OG0002181,67.94136392606755,Yes
